title,price,cluster,min_distance_to_true,is_suspicious
Конструируем красивую речь. Игра со словом. 1 класс | Синицын В. А.,248.0,2,0.0,False
"Окружающий мир. Рабочая тетрадь. 1 класс. Часть 2 (Перспектива) | Плешаков Андрей Анатольевич, Новицкая Марина Юрьевна",112.0,2,0.0,False
"Русский язык. 3 класс. Учебник. Часть 1. ФГОС | Канакина Валентина Павловна, Горецкий Всеслав Гаврилович",1028.0,2,0.0,False
Изобразительное искусство. 3 класс. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся) | Горяева Нина Алексеевна,3592.0,2,0.0,False
Обществознание. Проверочные работы. 6 класс. ФГОС | Лобанов И.,338.0,2,0.0,False
"Физика. 8 класс. Дидактические материалы. ФГОС | Марон Абрам Евсеевич, Марон Евгений Абрамович",324.0,2,0.0,False
Литература. Рабочая тетрадь. 7 класс. В 2 ч. Часть 1. ФГОС | Ахмадуллина Роза Габдулловна,311.0,2,0.0,False
"Информатика. 7 класс. Базовый уровень. Учебник. ФГОС | Босова Людмила Леонидовна, Босова Анна Юрьевна",1462.0,2,0.0,False
Всероссийские проверочные работы. Математика. Рабочая тетрадь. 4 класс. Часть 2 | Сопрунова Наталия Александровна,218.0,2,0.0,False
Изобразительное искусство. 3 класс. Учебное пособие. В 2 ч. Часть 2 (для слабовидящих обучающихся) | Горяева Нина Алексеевна,3592.0,2,0.0,False
Математическая грамотность. Математика. Развитие. Диагностика. 4 класс. ФГОС | Рыдзе Оксана Анатольевна,358.0,2,0.0,False
"Биология. Многообразие живых организмов. Бактерии, грибы, растения. 7 класс. Рабочая тетрадь с тестовыми заданиями ЕГЭ. Линейный курс | Сонин Николай Иванович",323.0,2,0.0,False
"Английский язык. 4 класс. Учебник. Часть 1 ""Team Up!"" (Вместе)",768.0,2,0.0,False
Мой алфавит. Прописи. 1 класс. Часть 1. (Перспектива) | Климанова Людмила Федоровна,189.0,2,0.0,False
"Русский язык: предварительный контроль, текущий контроль, итоговый контроль. 4 класс (Школа России) | Курлыгина Ольга Евгеньевна, Харченко Ольга Олеговна",314.0,2,0.0,False
"Литературное чтение. Рабочая тетрадь. 4 класс (Школа России) | Виноградская Людмила Андреевна, Бойкина Марина Викторовна",338.0,2,0.0,False
Технология. 7 класс. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся),4108.0,2,0.0,False
Английский язык. Рабочая тетрадь. 7 класс | Покидова Анастасия Дмитриевна,524.0,2,0.0,False
"Starlight 8: Test Booklet / Английский язык. Контрольные задания. 8 класс. (Звездный английский) | Баранова Ксения Михайловна, Дули Дженни",282.0,2,0.0,False
Окружающий мир. Первый год обучения. В 3-х частях. Часть 2,1022.0,2,0.0,False
"Русский язык. Рабочая тетрадь. 4 класс. Часть 1 (Перспектива) | Климанова Людмила Федоровна, Бабушкина Татьяна Владимировна",275.0,2,0.0,False
"Алгебра. 9 класс. Учебник. Углублённый уровень | Мерзляк Аркадий Григорьевич, Поляков В. М.",938.0,2,0.0,False
Музыка. 2 класс. Учебник ФГОС Школа России | Критская Елена Дмитриевна,1050.0,2,0.0,False
История нового времени. XVIII в. 8 класс. Контурные карты. Новый историко-культурный стандарт. Линейная структура курса,114.0,2,0.0,False
Литература. Рабочая тетрадь. 6 класс. В 2-х частях. Комплект 2025. ФГОС | Ахмадуллина Роза Габдулловна,719.0,2,0.0,False
Русский язык. Рабочая тетрадь. 4 класс. В 2-х частях. Комплект 2025 | Канакина Валентина Павловна,639.0,2,0.0,False
Русский язык. 2 класс. Рабочая тетрадь. Часть 2 | Желтовская Любовь Яковлевна,183.0,2,0.0,False
Биология. 5-6 классы. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся),4022.0,2,0.0,False
"География. Материки, океаны, народы и страны. 7 класс | Душина Ираида Владимировна, Смоктунович Татьяна Леонидовна",845.0,2,0.0,False
Алгебра. 9 класс. Учебник. Углублённый уровень | Макарычев Ю. Н.,952.0,2,0.0,False
Алгебра. 9 класс. Учебное пособие. В 4 ч. Часть 4 (для слабовидящих обучающихся),4439.0,2,0.0,False
Биология. Рабочая тетрадь. 6 класс. Базовый уровень. ФГОС | Пасечник Владимир Васильевич,440.0,2,0.0,False
Литература. Рабочая тетрадь. 5 класс. В 2-х частях. Комплект 2025. ФГОС | Ахмадуллина Роза Габдулловна,719.0,2,0.0,False
История России. XVI - конец XVII века. 7 класс. Комплект Атлас и контурные карты 2025,410.0,2,0.0,False
Английский язык. Тетрадь-экзаменатор. 5 класс (Сферы) | Смирнов Алексей Валерьевич,370.0,2,0.0,False
"Математика. 4 класс. Тетрадь-тренажёр (для глухих обучающихся) | Жеребятьева Екатерина Александровна, Соловьёва Ирина",284.0,2,0.0,False
Алгебра. 9 класс. Учебное пособие. В 4 ч. Часть 3 (для слабовидящих обучающихся),4054.0,2,0.0,False
Изобразительное искусство. 8 класс. Учебное пособие. В 4 ч. Часть 1 (для слабовидящих обучающихся),5287.0,2,0.0,False
"Русский родной язык. Практикум. 3 класс. ФГОС | Александрова Ольга Макаровна, Кузнецова Марина Ивановна",229.0,2,0.0,False
География. 8 класс. Контурные карты,133.0,2,0.0,False
Литература. Рабочая тетрадь. 7 класс. Часть 2. ФГОС | Ахмадуллина Роза Габдулловна,311.0,2,0.0,False
Русский язык. Тетрадь учебных достижений. 3 класс ФГОС | Канакина Валентина Павловна,342.0,2,0.0,False
"Математика. 3 класс. Учебник. В 2 ч. Часть 2 | Дорофеев Геннадий, Миракова Татьяна Николаевна",860.0,2,0.0,False
"Для тех, кто любит математику. 2 класс. Математика. (Школа России) | Моро М. И.",324.0,2,0.0,False
"Английский язык. Тренировочные упражнения в формате ОГЭ (ГИА). 6 класс. Звездный английский | Комиссаров Константин Вячеславович, Кирдяева Ольга Ивановна",218.0,2,0.0,False
"Русский язык. 2 класс. Рабочая тетрадь. Часть 1 | Желтовская Любовь Яковлевна, Калинина Ольга Борисовна",183.0,2,0.0,False
"Немецкий язык. 8 класс. Учебник | Радченко О. А., Конго И. Ф.",1182.0,2,0.0,False
Английский язык. Диагностика планируемых результатов. 8 класс | Смирнова Е. Ю.,377.0,2,0.0,False
Музыка. 6 класс. Учебник ФГОС | Сергеева Галина Петровна,1199.0,2,0.0,False
География. 8 класс. Атлас | Дронов Виктор Павлович,237.0,2,0.0,False
"Алгебра. Рабочая тетрадь. 8 класс. Часть 2 | Миндюк Нора Григорьевна, Шлыкова Инга Соломоновна",218.0,2,1.1920929e-07,False
"Информатика: рабочая тетрадь для 8 класса: Часть 1 |  Босова Л. Л., Босова Анна Юрьевна",199.0,2,0.0,False
"Немецкий язык. 4 класс. Учебник. Часть 2 ФГОС | Бим Инесса Львовна, Рыжова Л. И.",928.0,2,0.0,False
История. Всеобщая история. 11 класс. Учебное пособие. Базовый уровень. В 3 ч. Часть 2 (для слабовидящих обучающихся),4706.0,2,0.0,False
"Английский язык. Рабочая тетрадь. 7 класс. ФГОС | Баранова Ксения Михайловна, Дули Дженни",829.0,2,0.0,False
Математика. Тесты. 2 класс. (Перспектива) | Миракова Татьяна Николаевна,208.0,2,0.0,False
"Немецкий язык. Второй иностранный язык. Рабочая тетрадь. 7 класс. ФГОС | Аверин Михаил Михайлович, Джин Ф.",841.0,2,0.0,False
"Окружающий мир. 4 класс. Рабочая тетрадь. Часть 1 (Начальная школа XXI века) | Виноградова Наталья Федоровна, Калинова Галина Серафимовна",317.0,2,0.0,False
"Литературное чтение. Рабочая тетрадь. 3 класс. ФГОС. | Бойкина Марина Викторовна, Виноградская Людмила Андреевна",487.0,2,0.0,False
Немецкий язык. Рабочая тетрадь. 3 класс. Часть 1 ФГОС | Захарова Ольга Леонидовна,514.0,2,0.0,False
Литературное чтение. 3 класс. Рабочая тетрадь. Часть 1 | Ефросинина Любовь Александровна,295.0,2,0.0,False
"Английский язык. 7 класс. Рабочая тетрадь. Forward | Вербицкая Мария Валерьевна, Гаярделли Мариза",603.0,2,0.0,False
Русский язык. Рабочая тетрадь. 4 класс. В 2-х частях. Комплект 2025. ФГОС | Канакина Валентина Павловна,708.0,2,0.0,False
География. Атлас. 10-11 классы,237.0,2,0.0,False
Английский язык. 6 класс. Рабочая тетрадь. Forward | Вербицкая М. В.,635.0,2,0.0,False
"Химия. 9 класс. Базовый уровень. ФГОС | Габриелян Олег Саргисович, Остроумов Игорь Геннадиевич",1071.0,2,0.0,False
Русский язык. Твой курс подготовки к ЕГЭ. Комплексная подготовка | Михайлова С. Ю.,396.0,2,0.0,False
География. 8 класс. Учебник | Алексеев А.,1189.0,2,0.0,False
География. Атлас. 10-11 классы. Базовый уровень | Заяц Дмитрий Викторович,523.0,2,0.0,False
"Английский язык. 7 класс. Учебник | Биболетова Мерем Забатовна, Трубанева Наталья Николаевна",1216.0,2,0.0,False
"Французский язык. Второй иностранный язык. 5 класс. В 2-х ч. Ч.2. ФГОС | Береговская Эда Моисеевна, Белосельская Татьяна Васильевна",876.0,2,0.0,False
"Алгебра. 8 класс. Дидактические материалы | Рабинович Ефим Михайлович, Мерзляк Аркадий Григорьевич",355.0,2,0.0,False
"Французский язык. Второй иностранный язык. 9 класс. Учебник | Селиванова Н. А., Шашурина Алла Юрьевна",1599.0,2,0.0,False
"Окружающий мир. Рабочая тетрадь. 4 класс. В 2-х частях. Комплект 2025. ФГОС | Плешаков Андрей Анатольевич, Крючкова Елена Алексеевна",783.0,2,0.0,False
"Развиваем мышление, воображение, внимание. 4 класс. Тренажёр",135.0,2,0.0,False
Читательская грамотность. Литературное чтение. Развитие. Диагностика. 4 класс. ФГОС | Есауленко Юлия Александровна,264.0,2,0.0,False
"География. Проверочные работы. 8 класс. ФГОС | Бондарева Мария Владимировна, Шидловский Игорь Михайлович",215.0,2,0.0,False
Биология. Концентрический курс. 7 класс. Учебник | Константинов В. М.,937.0,2,0.0,False
Литературное чтение. 2 класс. Тетрадь для контрольных работ | Ефросинина Любовь Александровна,364.0,2,0.0,False
Английский язык. Контрольные задания. 3 класс ФГОС | Быкова Надежда Ильинична,291.0,2,0.0,False
Музыка. Рабочая тетрадь. 4 класс. ФГОС | Критская Елена Дмитриевна,339.0,2,0.0,False
"Экология. Базовый уровень. Учебное пособие для СПО | Аргунова М. В., Моргун Дмитрий Владимирович",1135.0,2,0.0,False
"Естествознание. Базовый уровень. СПО. Учебник | Алексашина Ирина Юрьевна, Ляпцев Александр Викторович",2091.0,2,0.0,False
"Литературное чтение. Работа с текстом. 3 класс | Бойкина М. В., Бубнова И. А.",260.0,2,0.0,False
"Русский язык. Проверочные работы. 3 класс. (Школа России) | Канакина Валентина Павловна, Щеголева Галина Сергеевна",276.0,2,0.0,False
Изобразительное искусство. Твоя мастерская. Рабочая тетрадь. 6 класс. ФГОС | Неменская Л. А.,318.0,2,0.0,False
Новейшая история. 1914 г. начало XXI в. 10-11 классы. Контурные карты (Историко-культурный стандарт),114.0,2,0.0,False
"Немецкий язык. Рабочая тетрадь. 6 класс. | Бим Инесса Львовна, Фомичева Людмила Михайловна",415.0,2,0.0,False
Биология. Сонин. 8 класс. Человек. Рабочая тетрадь с тестовыми заданиями ЕГЭ | Сонин Николай Иванович,458.0,2,0.0,False
"История. История России. 6 класс. Учебник. Часть 2. ФГОС | Арсентьев Николай Михайлович, Данилов Александр Анатольевич",530.0,2,0.0,False
"Starlight 11: Workbook / Английский язык. Рабочая тетрадь. 11 класс. Углубленный уровень. (Звездный английский) | Баранова Ксения Михайловна, Дули Дженни",756.0,2,0.0,False
"Логопедическое сопровождение учащихся начальных классов. Письмо. Программно-методические материалы. Учебное пособие (Инклюзия) | Ишимова Ольга Анатольевна, Шаховская Светлана Николаевна",519.0,2,0.0,False
Окружающий мир. Первый год обучения. В 3-х частях. Часть 1 | Плешаков Андрей Анатольевич,1022.0,2,0.0,False
"Геометрия. Дидактические материалы. 8 класс. | Зив Борис Германович, Мейлер В. М.",297.0,2,0.0,False
"Технология. Рабочая тетрадь. 6 класс. | Глозман Евгений Самуилович, Глозман Александр Евгеньевич",472.0,2,0.0,False
"Литературное чтение. Работа с текстом. 2 класс (Школа России) | Бубнова Инна Анатольевна, Бойкина Марина Викторовна",214.0,2,0.0,False
"История Древнего мира. Контурные карты. 5 класс | Друбачевская Ирина Леонидовна, Уколова Ирина Евгеньевна",150.0,2,0.0,False
Русский язык. Рабочая тетрадь. 6 класс | Ефремова Елена Александровна,260.0,2,0.0,False
Русский язык. Тесты. 1 класс. (Перспектива) | Михайлова Светлана Юрьевна,144.0,2,0.0,False
"Математика. Рабочая тетрадь. 3 класс. Часть 1 (Перспектива) | Дорофеев Георгий Владимирович, Миракова Татьяна Николаевна",280.0,2,0.0,False
"Мир природы и человека. Рабочая тетрадь. 3 класс. (для обучающихся с интеллектуальными нарушениями) | Матвеева Н. Б., Попова Мария Анатольевна",493.0,2,0.0,False
Обществознание. Секреты финансовой грамоты. 2 класс. Учебник ФГОС | Калашникова Наталья Григорьевна,773.0,2,0.0,False
Финансовая грамотность. Цифровой мир. Учебник | Толкачева Светлана Владимировна,853.0,2,0.0,False
Русский родной язык. Примерные рабочие программы. 1-4 классы.,189.0,2,0.0,False
"Немецкий язык. Второй иностранный язык. Лексика и грамматика. Сборник упражнений. 5 класс | Лытаева Мария Александровна, Ионова А. М.",260.0,2,0.0,False
"Английский язык. 9 класс. Учебник. ФГОС | Ваулина Юлия Евгеньевна, Дули Дженни",1623.0,2,0.0,False
Русский язык и литература. Литература. 11 класс. Учебное пособие. В 5 ч. Часть 5. (для слабовидящих обучающихся),4674.0,2,0.0,False
Индивидуальный проект. 10-11 классы. Учебное пособие для общеобразовательных организаций,652.0,2,0.0,False
Технология. Рабочая тетрадь. 1 класс + вкладка. ФГОС | Лутцева Елена Андреевна,472.0,2,0.0,False
Русский язык. 5 класс. Учебное пособие. В 3 ч. Часть 1 (для слабовидящих обучающихся) | Рыбченкова Лидия Макаровна,4132.0,2,0.0,False
Математика. Арифметика. Геометрия. Тетрадь - экзаменатор. 5 класс. Учебное пособие для общеобразовательных организаций. (Сферы) | Сафонова Наталья Васильевна,289.0,2,0.0,False
Изобразительное искусство. 2 класс. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся),3886.0,2,0.0,False
Конструируем красивую речь. Игра с текстом. 4 класс | Синицын В. А.,245.0,2,0.0,False
Технология. Рабочая тетрадь. 4 класс ФГОС | Лутцева Елена Андреевна,529.0,2,0.0,False
"Spotlight 4: Test Booklet / Английский язык. Контрольные задания. 4 класс. (Английский в фокусе). | Быкова Надежда Ильинична, Дули Дженни",242.0,2,0.0,False
География. 6 класс. Атлас,237.0,2,0.0,False
Математика и конструирование. 3 класс. ФГОС | Волкова Светлана Ивановна,319.0,2,0.0,False
Математика. 6 класс. Учебное пособие. В 4 ч. Часть 2 (для слабовидящих обучающихся),4392.0,2,0.0,False
Русский язык. Тетрадь учебных достижений. 2 класс ФГОС | Канакина Валентина Павловна,342.0,2,0.0,False
"Математика. Рабочая тетрадь. 2 класс. Часть 2 (Перспектива) | Дорофеев Георгий Владимирович, Миракова Татьяна Николаевна",287.0,2,0.0,False
Немецкий язык. 4 класс. Учебное пособие. В 5 ч. Часть 1 (для слабовидящих обучающихся),3941.0,2,0.0,False
Английский язык. 6 класс. Учебник. City Stars. Звезды моего города | Мильруд Радислав Петрович,1834.0,2,0.0,False
Литература. Рабочая тетрадь. 8 класс. В 2-х ч. Ч.1 | Ахмадуллина Роза Габдулловна,274.0,2,0.0,False
География. География России. Хозяйство и регионы. 9 класс. Рабочая тетрадь с комплектом контурных карт и заданиями для подготовки к ОГЭ и ЕГЭ | Сиротин Владимир Иванович,293.0,2,0.0,False
"Для тех, кто любит математику. 3 класс. ФГОС | Моро М. И., Волкова Светлана Ивановна",410.0,2,0.0,False
"Технология. Рабочая тетрадь. 4 класс (Перспектива) | Роговцева Наталья Ивановна, Анащенкова Светлана Всеволодовна",291.0,2,0.0,False
Английский язык. Грамматический тренажер. 8 класс | Тимофеева Светлана Леонидовна,453.0,2,0.0,False
Русский язык. Рабочая тетрадь. 4 класс. Часть 1 (Школа России) | Канакина Валентина Павловна,335.0,2,0.0,False
Немецкий язык. Рабочая тетрадь. 5 класс ФГОС | Бим Инесса Львовна,546.0,2,0.0,False
"Английский язык. Сборник грамматических упражнений. 8 класс. (Звездный английский) | Иняшкин Станислав Геннадьевич, Комиссаров Константин Вячеславович",357.0,2,0.0,False
"История России. 9 класс. XIX - начало XX века. Учебник | Ляшенко Леонид Михайлович, Волобуев Олег Владимирович",865.0,2,0.0,False
"Русский язык. Рабочая тетрадь. 2 класс. Часть 1 (Перспектива) | Бабушкина Татьяна Владимировна, Климанова Людмила Федоровна",236.0,2,0.0,False
"Русский язык. 4 класс. Учебник. Часть 1 (Перспектива) | Климанова Людмила Федоровна, Бабушкина Татьяна Владимировна",950.0,2,0.0,False
Математика. Рабочая тетрадь. 4 класс. В 2 частях. Часть 1 | Волкова Светлана Ивановна,288.0,2,0.0,False
"Литература. 9 класс. Учебник. Часть 1 | Чертов В. Ф., Трубина Л. А.",970.0,2,0.0,False
Китайский язык. 3 класс. Учебник. Часть 2 | Масловец О. А.,1325.0,2,0.0,False
Музыка. Рабочая тетрадь. 3 класс. ФГОС | Критская Елена Дмитриевна,339.0,2,0.0,False
"Русский язык. Рабочая тетрадь. 2 класс. Часть 2 (Перспектива) | Климанова Людмила Федоровна, Бабушкина Татьяна Владимировна",236.0,2,0.0,False
Новейшая история. XX в. - начало XXI в. 9 класс. Контурные карты | Курбский Н. А.,106.0,2,0.0,False
"География. 9 класс. Комплект Атлас и контурные карты к УМК ""Полярная звезда"" 2025",494.0,2,0.0,False
"Немецкий язык. Второй иностранный язык. Рабочая тетрадь. 9 класс. (Горизонты) | Каверин М. М., Джин Ф.",756.0,2,0.0,False
География. Рабочая тетрадь. Базовый уровень. Учебное пособие для СПО. | Ким Эля Васильевна,275.0,2,0.0,False
Технология. 1 класс. Учебное пособие. В 2 ч. Часть 2 (для слабовидящих обучающихся),2630.0,2,0.0,False
"Математика. Проверочные работы. 2 класс. (Перспектива) | Миракова Татьяна Николаевна, Никифорова Галина Владимировна",276.0,2,0.0,False
География. 8 класс. Атлас | Дронов Виктор Павлович,237.0,2,0.0,False
"Математика. Рабочая тетрадь. 3 класс. В 2 частях. Часть 1 | Моро М. И., Волкова Светлана Ивановна",288.0,2,0.0,False
"Естественно-научная грамотность. Сборник эталонных заданий. Выпуск 2 | Ковалева Г. С., Логинова Ольга Борисовна",502.0,2,0.0,False
География. Мой тренажер. 8 класс. ФГОС | Николина Вера Викторовна,444.0,2,0.0,False
Математика. 6 класс. Учебное пособие. В 4 ч. Часть 3 (для слабовидящих обучающихся),4036.0,2,0.0,False
"Русский язык: предварительный контроль, текущий контроль, итоговый контроль. 1 класс (Школа России) | Курлыгина Ольга Евгеньевна, Харченко Ольга Олеговна",218.0,2,0.0,False
"Немецкий язык. Рабочая тетрадь. 7 класс. ФГОС | Бим Инесса Львовна, Садомова Л. В.",514.0,2,0.0,False
Русский язык. 2 класс. Учебное пособие. В 4 ч. Часть 2 (для слабовидящих обучающихся),2630.0,2,0.0,False
"Немецкий язык. 4 класс В 2-х ч. Ч. 1. ФГОС | Захарова О. Л., Цойнер К. Р.",747.0,2,0.0,False
"Физика. Рабочая тетрадь. 7 класс. ФГОС | Ханнанова Татьяна Андреевна, Ханнанов Наиль Кутдусович",411.0,2,0.0,False
Немецкий язык. 5 класс. Учебник. Базовый и углублённый уровни ФГОС / Вундеркинды Плюс | Яковлева Любовь Николаевна,1323.0,2,0.0,False
Всеобщая история. История Нового времени. Конец XVXVII века. 7 класс. Учебник ФГОС | Юдовская А. Я.,987.0,2,0.0,False
Русский язык. Тетрадь учебных достижений. 2 класс. (Школа России) | Канакина Валентина Павловна,336.0,2,0.0,False
Окружающий мир. Первый год обучения. Часть 3 | Плешаков Андрей Анатольевич,1022.0,2,0.0,False
"Английский язык. Рабочая тетрадь. 8 класс. | Перегудова Эльвира Шакировна, Кузовлев Владимир Петрович",446.0,2,0.0,False
"Основы педагогики и психологии. 10-11 классы. В 2-х ч. Часть 1. Учебник | Басюк Виктор Стефанович, Казакова Е. И.",1163.0,2,0.0,False
История России. Рабочая тетрадь. 8 класс. | Артасов Игорь Анатольевич,276.0,2,0.0,False
Немецкий язык. Рабочая тетрадь. 10 класс | Лытаева Мария Александровна,743.0,2,0.0,False
Испанский язык. Второй иностранный язык. 6 класс. Учебник. ФГОС | Костылева Светлана Владимировна,1592.0,2,0.0,False
География. Практические работы. 7 класс. ФГОС | Дубинина Софья Петровна,207.0,2,0.0,False
"Немецкий язык. 6 класс. Учебник. В 2 ч. Часть 1. ФГОС | Бим Инесса Львовна, Садомова Л. В.",929.0,2,0.0,False
Математика. Рабочая тетрадь. 6 класс. | Потапов Михаил Константинович,352.0,2,0.0,False
"Биология. 6 класс. Рабочая тетрадь. Часть 1. Концентрический курс | Пономарева Ирина Николаевна, Корнилова Ольга Анатольевна",386.0,2,0.0,False
Химия. 11 класс. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся),3263.0,2,0.0,False
Философия. Учебник для студентов педагогических университетов,1075.0,2,0.0,False
Окружающий мир. 1 класс. Тетрадь для проверочных работ. Часть 2 (Начальная школа XXI века) | Виноградова Наталья Федоровна,313.0,2,0.0,False
"Информатика. 9 класс. Углублённый уровень. Учебник |  Босова Л. Л., Босова Анна Юрьевна",1251.0,2,0.0,False
География. 11 класс. Базовый и углублённый уровни. Учебное пособие. В 3 ч. Часть 3 (для слабовидящих обучающихся),3820.0,2,0.0,False
Английский язык. 5 класс. Учебное пособие (Звезды моего города) | Мильруд Радислав Петрович,1683.0,2,0.0,False
"Немецкий язык. Рабочая тетрадь. 4 класс. Часть А. | Бим Инесса Львовна, Рыжова Лариса Ивановна",380.0,2,0.0,False
География. 7 класс. Атлас,272.0,2,0.0,False
Английский язык. 3 класс. Учебное пособие. В 4 ч. Часть 4 (для слабовидящих обучающихся) | Быкова Надежда Ильинична,2940.0,2,0.0,False
Английский язык. 10 класс. Учебник. Углублённый уровень. ФГОС | Баранова Ксения Михайловна,1646.0,2,0.0,False
Пропись для 1 класса. В 3 частях. Часть 3. (Пропись № 3) (для обучающихся с интеллектуальными нарушениями) | Аксенова А. К.,167.0,2,0.0,False
"Музыка. 1 класс. Учебник. Школа России. ФГОС | Критская Елена Дмитриевна, Сергеева Галина Петровна",995.0,2,0.0,False
Математика. 2 класс. Рабочая тетрадь. Часть 1 | Рудницкая Виктория Наумовна,295.0,2,0.0,False
Биология. 10 класс. Учебное пособие. В 2 ч. Часть 1 (для слабовидящих обучающихся) | Беляев Д.,4392.0,2,0.0,False
Биология. 10 класс. Учебное пособие. Часть 2 (для слабовидящих обучающихся) | Беляев Д.,4392.0,2,0.0,False
Немецкий язык. Рабочая тетрадь. 6 класс. ФГОС,762.0,2,0.0,False
Джек и бобовое зернышко. Книга для чтения. 5 класс. (Английский в фокусе) / Jack & The Beanstalk: A Reader for Spotlight 5 | Ваулина Юлия Евгеньевна,312.0,2,0.0,False
Окружающий мир. 1 класс. Учебное пособие. В 4 ч. Часть 4 (для слабовидящих обучающихся),2721.0,2,0.0,False
"Математика. Рабочая тетрадь. 2 класс. Часть 1 (Перспектива) | Дорофеев Георгий Владимирович, Миракова Татьяна Николаевна",287.0,2,0.0,False
"Биология. Человек. 8 класс. Рабочая тетрадь с тестовыми заданиями ЕГЭ | Колесов Дмитрий Васильевич, Маш Реми Давидович",384.0,2,0.0,False
"Английский язык. 6 класс. Лексико-грамматический практикум. Rainbow English | Афанасьева Ольга Васильевна, Баранова Ксения Михайловна",376.0,2,0.0,False
"Английский язык. 8 класс. ФГОС | Баранова Ксения Михайловна, Дули Дженни",1673.0,2,0.0,False
"Математика: алгебра и начала математического анализа, геометрия. Алгебра и начала математического анализа. 10-11 классы. Учебное пособие. В 4 ч. Часть",4439.0,2,0.0,False
"Английский язык. 9 класс. Учебник | Афанасьева Ольга Васильевна, Михеева Ирина",1579.0,2,0.0,False
"Музыка. 3 класс. Учебник (Школа России) | Критская Елена Дмитриевна, Сергеева Галина Петровна",886.0,2,0.0,False
Обществознание. Секреты финансовой грамоты. 4 класс. Учебник ФГОС | Калашникова Н.,768.0,2,0.0,False
"Основы безопасности жизнедеятельности. 7 класс. Учебник. ФГОС | Хренников Б. О., Гололобов Н. В.",1187.0,2,0.0,False
Математика и конструирование. 3 класс. | Волкова Светлана Ивановна,265.0,2,0.0,False
История России. Рабочая тетрадь. 10 класс. Часть 2.,314.0,2,0.0,False
"Физика. 9 класс. Базовый уровень. Сборник вопросов и задач | Марон Абрам Евсеевич, Марон Евгений Абрамович",318.0,2,0.0,False
История Нового времени. XIX век. 8 класс. Атлас | Приваловский Алексей Никитич,271.0,2,0.0,False
"Английский язык. Рабочая тетрадь. 9 класс. | Ваулина Юлия Евгеньевна, Дули Дженни",830.0,2,0.0,False
Изобразительное искусство. Дизайн и архитектура в жизни человека. Учебник. 7 класс. | Питерских Алексей Сергеевич,1032.0,2,0.0,False
Всеобщая история. История Нового времени. Атлас. 9 класс | Лазарева Арина Владимировна,437.0,2,0.0,False
"Английский язык. Лексический практикум. 10 класс. ФГОС | Баранова Ксения Михайловна, Дули Дженни",426.0,2,0.0,False
Математика. Тетрадь учебных достижений. 1 класс. ФГОС | Волкова Светлана Ивановна,226.0,2,0.0,False
География. Практические работы. 9 класс. ФГОС | Дубинина Софья Петровна,215.0,2,0.0,False
Обществознание. Секреты финансовой грамоты. 3 класс. Учебник ФГОС | Калашникова Наталья Григорьевна,768.0,2,0.0,False
Музыка. 2 класс. В 2-х частях. Часть 2 (версия для слабовидящих),2313.0,2,0.0,False
"Первая помощь, основы преподавания первой помощи, основы ухода за больным. Учебное пособие для СПО | Дежурный Леонид Игоревич",711.0,2,0.0,False
Литературное чтение. Тетрадь учебных достижений. 4 класс. ФГОС | Стефаненко Наталия Алексеевна,418.0,2,0.0,False
Русский язык. Тетрадь учебных достижений. 4 класс ФГОС | Канакина Валентина Павловна,336.0,2,0.0,False
"Немецкий язык. 2 класс. Учебник. Часть 1 ФГОС | Бим Инесса Львовна, Рыжова Лариса Ивановна",928.0,2,0.0,False
"Немецкий язык. 5 класс. Учебник. ФГОС | Аверин Михаил Михайлович, Джин Ф.",1187.0,2,0.0,False
Алгебра. 8 класс. Учебное пособие. В 4 ч. Часть 4 (для слабовидящих обучающихся),3643.0,2,0.0,False
Литература. 9 класс. Учебное пособие. В 6 ч. Часть 3 (для слабовидящих обучающихся),2940.0,2,0.0,False
Английский язык. 2 класс. Учебник. В 2 ч. Часть 1 | Кузовлев Валерий Петрович,743.0,2,0.0,False
Литературное чтение. 2 класс. Хрестоматия. Часть 2 | Ефросинина Любовь Александровна,1001.0,2,0.0,False
Основы безопасности жизнедеятельности. 8-9 классы. Учебник. В 2 ч. Часть 2,1129.0,2,0.0,False
Физика. 11 класс. Учебное пособие. В 4 ч. Часть 3 (для слабовидящих обучающихся),4634.0,2,0.0,False
Математика. Тетрадь учебных достижений. 3 класс. ФГОС | Волкова Светлана Ивановна,288.0,2,0.0,False
"Английский язык. Второй иностранный язык. 8 класс. Учебник | Афанасьева Ольга Васильевна, Михеева И. В.",1204.0,2,0.0,False
Литературное чтение. Тетрадь учебных достижений. 2 класс. (Школа России) | Стефаненко Наталия Алексеевна,328.0,2,0.0,False
"Немецкий язык. Второй иностранный язык. Рабочая тетрадь. 8 класс | Аверин Михаил Михайлович, Джин Ф.",841.0,2,0.0,False
Химия. 8 класс. Рабочая тетрадь с тестовыми заданиями ЕГЭ | Габриелян Олег Сергеевич,328.0,2,0.0,False
Русский родной язык. 5 класс. Учебник ФГОС | Александрова Ольга Макаровна,1161.0,2,0.0,False
